,scores,variables,accuracy,recall,precision,f1
rp,12.467160180793593,"[['X24'], ['X33', 'X5'], ['X10', 'X12', 'X9'], ['X2', 'X16'], ['X47', 'X12'], ['X15', 'X32'], ['X28', 'X33', 'X24'], ['X5', 'X9', 'X17'], ['X4'], ['X9', 'X31', 'X22'], ['X27', 'X12'], ['X1', 'X6'], ['X28', 'X47'], ['X5'], ['X10', 'X0']]",0.9239999999999999,0.06666666666666667,0.06666666666666667,0.06666666666666667
kd,13.059050400973975,"[['X24'], ['X3'], ['X10', 'X4'], ['X2', 'X7'], ['X47', 'X8', 'X11'], ['X15', 'X13'], ['X28', 'X6'], ['X5', 'X9'], ['X4', 'X32'], ['X9', 'X5', 'X45'], ['X9', 'X22'], ['X1', 'X40'], ['X28', 'X40', 'X17'], ['X1', 'X33', 'X3'], ['X10', 'X38']]",0.9226666666666667,0.06666666666666667,0.05555555555555555,0.060000000000000005
classification,10.662357273530104,"[['X29'], ['X19'], ['X29', 'X5'], ['X48'], ['X47', 'X45'], ['X15', 'X23'], ['X29', 'X7', 'X11'], ['X49', 'X9', 'X5', 'X23'], ['X17'], ['X26', 'X30', 'X25'], ['X9', 'X27'], ['X1', 'X21'], ['X13', 'X42', 'X3'], ['X21', 'X18'], ['X12']]",0.9226666666666665,0.03333333333333333,0.03333333333333333,0.03333333333333333
honest,6.988913412869963,"[['X38'], ['X42'], ['X11', 'X44'], ['X17', 'X39', 'X48'], ['X47', 'X23'], ['X15', 'X3'], ['X22'], ['X20', 'X32'], ['X9'], ['X49', 'X43'], ['X29', 'X9'], ['X47'], ['X3'], ['X4'], ['X33']]",0.9293333333333332,0.0,0.0,0.0
mi,0.8425635708371156,"[['X29'], ['X48', 'X31', 'X24'], ['X33', 'X17'], ['X48', 'X7'], ['X47', 'X45'], ['X18', 'X28', 'X30'], ['X34', 'X7', 'X8'], ['X5', 'X23'], ['X35', 'X34', 'X10'], ['X25', 'X4'], ['X12', 'X13'], ['X37', 'X4'], ['X8', 'X9', 'X10'], ['X21', 'X18'], ['X12']]",0.916,0.0,0.0,0.0
linear,4.693313895234585,"[['X16', 'X2', 'X25'], ['X23', 'X29', 'X7'], ['X13', 'X20', 'X5'], ['X16', 'X26', 'X27'], ['X14', 'X47', 'X48'], ['X15', 'X30'], ['X23', 'X33', 'X47', 'X5'], ['X23', 'X47', 'X5'], ['X20', 'X34', 'X38', 'X41'], ['X0', 'X21', 'X29', 'X47'], ['X12', 'X27'], ['X1', 'X6'], ['X1', 'X42', 'X47', 'X9'], ['X1', 'X28', 'X47'], ['X13', 'X26', 'X38', 'X47']]",0.9079999999999999,0.13333333333333333,0.08888888888888888,0.10444444444444442
